transid,accountid,date,type,operation,amount,balance,ksymbol,bank,account
75178,249,1998-12-08,PRIJEM,VKLAD,26390,47283,NULL,NULL,NULL
75194,249,1997-04-14,VYDAJ,"PREVOD NA UCET",5618,50075,SIPO,OP,26255619
75195,249,1997-05-14,VYDAJ,"PREVOD NA UCET",5618,51280,SIPO,OP,26255619
75196,249,1997-06-14,VYDAJ,"PREVOD NA UCET",5618,57373,SIPO,OP,26255619
75197,249,1997-07-14,VYDAJ,"PREVOD NA UCET",5618,39780,SIPO,OP,26255619
75198,249,1997-08-14,VYDAJ,"PREVOD NA UCET",5618,43216,SIPO,OP,26255619
75199,249,1997-09-14,VYDAJ,"PREVOD NA UCET",5618,45854,SIPO,OP,26255619
75200,249,1997-10-14,VYDAJ,"PREVOD NA UCET",5618,43021,SIPO,OP,26255619
75201,249,1997-11-14,VYDAJ,"PREVOD NA UCET",5618,39355,SIPO,OP,26255619
75202,249,1997-12-14,VYDAJ,"PREVOD NA UCET",5618,43614,SIPO,OP,26255619
75203,249,1998-01-14,VYDAJ,"PREVOD NA UCET",5618,33260,SIPO,OP,26255619
75204,249,1998-02-14,VYDAJ,"PREVOD NA UCET",5618,32431,SIPO,OP,26255619
75205,249,1998-03-14,VYDAJ,"PREVOD NA UCET",5618,27938,SIPO,OP,26255619
75206,249,1998-04-14,VYDAJ,"PREVOD NA UCET",5618,28750,SIPO,OP,26255619
75207,249,1998-05-14,VYDAJ,"PREVOD NA UCET",5618,27944,SIPO,OP,26255619
75208,249,1998-06-14,VYDAJ,"PREVOD NA UCET",5618,15531,SIPO,OP,26255619
75209,249,1998-07-14,VYDAJ,"PREVOD NA UCET",5618,22417,SIPO,OP,26255619
75210,249,1998-08-14,VYDAJ,"PREVOD NA UCET",5618,29828,SIPO,OP,26255619
75211,249,1998-09-14,VYDAJ,"PREVOD NA UCET",5618,27319,SIPO,OP,26255619
75212,249,1998-10-14,VYDAJ,"PREVOD NA UCET",5618,29605,SIPO,OP,26255619
75213,249,1998-11-14,VYDAJ,"PREVOD NA UCET",5618,30597,SIPO,OP,26255619
75214,249,1998-12-14,VYDAJ,"PREVOD NA UCET",5618,39789,SIPO,OP,26255619
75230,249,1997-04-08,VYDAJ,"PREVOD NA UCET",1876,55693," ",GH,99770348
75231,249,1997-05-08,VYDAJ,"PREVOD NA UCET",1876,56898," ",GH,99770348
75232,249,1997-06-08,VYDAJ,"PREVOD NA UCET",1876,62991," ",GH,99770348
75233,249,1997-07-08,VYDAJ,"PREVOD NA UCET",1876,45398," ",GH,99770348
75234,249,1997-08-08,VYDAJ,"PREVOD NA UCET",1876,48834," ",GH,99770348
75235,249,1997-09-08,VYDAJ,"PREVOD NA UCET",1876,51472," ",GH,99770348
75236,249,1997-10-08,VYDAJ,"PREVOD NA UCET",1876,48639," ",GH,99770348
75237,249,1997-11-08,VYDAJ,"PREVOD NA UCET",1876,47493," ",GH,99770348
75238,249,1997-12-08,VYDAJ,"PREVOD NA UCET",1876,50512," ",GH,99770348
75239,249,1998-01-08,VYDAJ,"PREVOD NA UCET",1876,40438," ",GH,99770348
75240,249,1998-02-08,VYDAJ,"PREVOD NA UCET",1876,38049," ",GH,99770348
75241,249,1998-03-08,VYDAJ,"PREVOD NA UCET",1876,33556," ",GH,99770348
75242,249,1998-04-08,VYDAJ,"PREVOD NA UCET",1876,34368," ",GH,99770348
75243,249,1998-05-08,VYDAJ,"PREVOD NA UCET",1876,33562," ",GH,99770348
75244,249,1998-06-08,VYDAJ,"PREVOD NA UCET",1876,41949," ",GH,99770348
75245,249,1998-07-08,VYDAJ,"PREVOD NA UCET",1876,28035," ",GH,99770348
75246,249,1998-08-08,VYDAJ,"PREVOD NA UCET",1876,35446," ",GH,99770348
75247,249,1998-09-08,VYDAJ,"PREVOD NA UCET",1876,32937," ",GH,99770348
75248,249,1998-10-08,VYDAJ,"PREVOD NA UCET",1876,35223," ",GH,99770348
75249,249,1998-11-08,VYDAJ,"PREVOD NA UCET",1876,36215," ",GH,99770348
75250,249,1998-12-08,VYDAJ,"PREVOD NA UCET",1876,45407," ",GH,99770348
75252,249,1997-06-25,VYDAJ,VYBER,17600,39773,NULL,NULL,NULL
75253,249,1998-06-13,VYDAJ,VYBER,20800,21149,NULL,NULL,NULL
75258,249,1997-12-09,VYDAJ,VYBER,1280,49232,NULL,NULL,NULL
75259,249,1998-12-27,VYDAJ,VYBER,2080,19809,NULL,NULL,NULL
75272,249,1998-01-16,VYDAJ,VYBER,1800,31460,NULL,NULL,NULL
75273,249,1998-01-12,VYDAJ,VYBER,1560,38878,NULL,NULL,NULL
75274,249,1998-01-07,VYDAJ,VYBER,2160,24721,NULL,NULL,NULL
75275,249,1998-01-01,VYDAJ,VYBER,1080,26881,NULL,NULL,NULL
75276,249,1998-01-25,VYDAJ,VYBER,1800,28820,NULL,NULL,NULL
75277,249,1998-01-16,VYDAJ,VYBER,840,30620,NULL,NULL,NULL
75285,249,1997-08-21,VYDAJ,VYBER,1320,41896,NULL,NULL,NULL
75287,249,1997-05-01,VYDAJ,VYBER,600,49681,NULL,NULL,NULL
75288,249,1997-08-07,VYDAJ,VYBER,2520,33117,NULL,NULL,NULL
75290,249,1997-11-12,VYDAJ,VYBER,2520,44973,NULL,NULL,NULL
75291,249,1998-07-24,VYDAJ,VYBER,2760,19657,NULL,NULL,NULL
75292,249,1998-09-23,VYDAJ,VYBER,1200,26119,NULL,NULL,NULL
75293,249,1998-06-18,VYDAJ,VYBER,1080,14451,NULL,NULL,NULL
75294,249,1998-03-25,VYDAJ,VYBER,1080,26858,NULL,NULL,NULL
75312,249,1997-04-30,VYDAJ,VYBER,15,50281,SLUZBY,NULL,NULL
75313,249,1997-05-31,VYDAJ,VYBER,15,51477,SLUZBY,NULL,NULL
75314,249,1997-06-30,VYDAJ,VYBER,15,39981,SLUZBY,NULL,NULL
75315,249,1997-07-31,VYDAJ,VYBER,15,39937,SLUZBY,NULL,NULL
75316,249,1997-08-31,VYDAJ,VYBER,15,35755,SLUZBY,NULL,NULL
75317,249,1997-09-30,VYDAJ,VYBER,15,32922,SLUZBY,NULL,NULL
75318,249,1997-10-31,VYDAJ,VYBER,15,31776,SLUZBY,NULL,NULL
75319,249,1997-11-30,VYDAJ,VYBER,15,25998,SLUZBY,NULL,NULL
75320,249,1997-12-31,VYDAJ,VYBER,15,27961,SLUZBY,NULL,NULL
75321,249,1998-01-31,VYDAJ,VYBER,15,22332,SLUZBY,NULL,NULL
75322,249,1998-02-28,VYDAJ,VYBER,15,17839,SLUZBY,NULL,NULL
75323,249,1998-03-31,VYDAJ,VYBER,15,18651,SLUZBY,NULL,NULL
75324,249,1998-04-30,VYDAJ,VYBER,15,17845,SLUZBY,NULL,NULL
75325,249,1998-05-31,VYDAJ,VYBER,15,17435,SLUZBY,NULL,NULL
75326,249,1998-06-30,VYDAJ,VYBER,15,12318,SLUZBY,NULL,NULL
75327,249,1998-07-31,VYDAJ,VYBER,15,19729,SLUZBY,NULL,NULL
75328,249,1998-08-31,VYDAJ,VYBER,15,17220,SLUZBY,NULL,NULL
75329,249,1998-09-30,VYDAJ,VYBER,15,19506,SLUZBY,NULL,NULL
75330,249,1998-10-31,VYDAJ,VYBER,15,20498,SLUZBY,NULL,NULL
75331,249,1998-11-30,VYDAJ,VYBER,15,20893,SLUZBY,NULL,NULL
75332,249,1997-01-02,PRIJEM,VKLAD,1300,28377,NULL,NULL,NULL
75333,249,1997-02-01,VYDAJ,VYBER,9600,36544,NULL,NULL,NULL
75334,249,1997-03-03,VYDAJ,VYBER,16600,37754,NULL,NULL,NULL
75335,249,1997-04-02,VYDAJ,VYBER,15600,39976,NULL,NULL,NULL
75336,249,1997-05-02,VYDAJ,VYBER,8500,41181,NULL,NULL,NULL
75337,249,1997-06-01,VYDAJ,VYBER,13000,38477,NULL,NULL,NULL
75338,249,1997-07-01,VYDAJ,VYBER,10300,29681,NULL,NULL,NULL
75339,249,1997-07-31,VYDAJ,VYBER,4300,35637,NULL,NULL,NULL
75340,249,1997-08-30,VYDAJ,VYBER,6300,35596,NULL,NULL,NULL
75341,249,1997-09-29,VYDAJ,VYBER,13100,32754,NULL,NULL,NULL
75342,249,1997-10-29,VYDAJ,VYBER,11400,31621,NULL,NULL,NULL
75343,249,1997-11-28,VYDAJ,VYBER,13500,25855,NULL,NULL,NULL
75344,249,1997-12-28,VYDAJ,VYBER,15800,27814,NULL,NULL,NULL
75345,249,1998-01-27,VYDAJ,VYBER,6600,22220,NULL,NULL,NULL
75346,249,1998-02-26,VYDAJ,VYBER,14700,17731,NULL,NULL,NULL
75347,249,1998-03-28,VYDAJ,VYBER,8300,18558,NULL,NULL,NULL
75348,249,1998-04-27,VYDAJ,VYBER,11000,17750,NULL,NULL,NULL
75349,249,1998-05-27,VYDAJ,VYBER,10600,17344,NULL,NULL,NULL
75350,249,1998-06-26,VYDAJ,VYBER,2200,12251,NULL,NULL,NULL
75351,249,1998-08-25,VYDAJ,VYBER,12700,17128,NULL,NULL,NULL
75352,249,1998-09-24,VYDAJ,VYBER,6700,19419,NULL,NULL,NULL
75353,249,1998-10-24,VYDAJ,VYBER,9200,20405,NULL,NULL,NULL
75354,249,1998-11-23,VYDAJ,VYBER,9800,20797,NULL,NULL,NULL
75355,249,1998-12-23,VYDAJ,VYBER,17900,21889,NULL,NULL,NULL
75381,250,1997-05-10,PRIJEM,VKLAD,500,500,NULL,NULL,NULL
75387,250,1997-06-10,PRIJEM,VKLAD,8116,23816,NULL,NULL,NULL
75388,250,1997-07-10,PRIJEM,VKLAD,5411,31697,NULL,NULL,NULL
75389,250,1997-08-10,PRIJEM,VKLAD,5411,35330,NULL,NULL,NULL
75390,250,1997-09-10,PRIJEM,VKLAD,5411,40584,NULL,NULL,NULL
75391,250,1997-10-10,PRIJEM,VKLAD,5411,45257,NULL,NULL,NULL
75392,250,1997-11-10,PRIJEM,VKLAD,5411,43963,NULL,NULL,NULL
75393,250,1997-12-10,PRIJEM,VKLAD,8116,43373,NULL,NULL,NULL
75394,250,1998-01-10,PRIJEM,VKLAD,5411,35146,NULL,NULL,NULL
75395,250,1998-02-10,PRIJEM,VKLAD,5411,36925,NULL,NULL,NULL
75396,250,1998-03-10,PRIJEM,VKLAD,5411,41792,NULL,NULL,NULL
75397,250,1998-04-10,PRIJEM,VKLAD,5411,46979,NULL,NULL,NULL
75398,250,1998-05-10,PRIJEM,VKLAD,5411,43148,NULL,NULL,NULL
75399,250,1998-06-10,PRIJEM,VKLAD,8116,47252,NULL,NULL,NULL
75400,250,1998-07-10,PRIJEM,VKLAD,5411,45922,NULL,NULL,NULL
75401,250,1998-08-10,PRIJEM,VKLAD,5411,49530,NULL,NULL,NULL
75402,250,1998-09-10,PRIJEM,VKLAD,5411,51029,NULL,NULL,NULL
75403,250,1998-10-10,PRIJEM,VKLAD,5411,49357,NULL,NULL,NULL
75404,250,1998-11-10,PRIJEM,VKLAD,5411,48384,NULL,NULL,NULL
75405,250,1998-12-10,PRIJEM,VKLAD,8116,52311,NULL,NULL,NULL
75415,250,1997-10-14,VYDAJ,"PREVOD NA UCET",3066,42191,SIPO,WX,24246722
75416,250,1997-11-14,VYDAJ,"PREVOD NA UCET",3066,40897,SIPO,WX,24246722
75417,250,1997-12-14,VYDAJ,"PREVOD NA UCET",3066,40307,SIPO,WX,24246722
75418,250,1998-01-14,VYDAJ,"PREVOD NA UCET",3066,31240,SIPO,WX,24246722
75419,250,1998-02-14,VYDAJ,"PREVOD NA UCET",3066,33859,SIPO,WX,24246722
75420,250,1998-03-14,VYDAJ,"PREVOD NA UCET",3066,38726,SIPO,WX,24246722
75421,250,1998-04-14,VYDAJ,"PREVOD NA UCET",3066,43913,SIPO,WX,24246722
75422,250,1998-05-14,VYDAJ,"PREVOD NA UCET",3066,40082,SIPO,WX,24246722
75423,250,1998-06-14,VYDAJ,"PREVOD NA UCET",3066,44186,SIPO,WX,24246722
75424,250,1998-07-14,VYDAJ,"PREVOD NA UCET",3066,42856,SIPO,WX,24246722
75425,250,1998-08-14,VYDAJ,"PREVOD NA UCET",3066,46464,SIPO,WX,24246722
75426,250,1998-09-14,VYDAJ,"PREVOD NA UCET",3066,47963,SIPO,WX,24246722
75427,250,1998-10-14,VYDAJ,"PREVOD NA UCET",3066,46291,SIPO,WX,24246722
75428,250,1998-11-14,VYDAJ,"PREVOD NA UCET",3066,45318,SIPO,WX,24246722
75429,250,1998-12-14,VYDAJ,"PREVOD NA UCET",3066,49245,SIPO,WX,24246722
75430,250,1997-12-15,VYDAJ,VYBER,3200,37107,NULL,NULL,NULL
75431,250,1998-12-18,VYDAJ,VYBER,800,48445,NULL,NULL,NULL
75438,250,1998-01-14,VYDAJ,VYBER,960,30280,NULL,NULL,NULL
75439,250,1998-01-30,VYDAJ,VYBER,1440,25480,NULL,NULL,NULL
75440,250,1998-01-13,VYDAJ,VYBER,840,34306,NULL,NULL,NULL
75441,250,1998-01-21,VYDAJ,VYBER,3360,26920,NULL,NULL,NULL
75442,250,1998-01-08,VYDAJ,VYBER,1920,29735,NULL,NULL,NULL
75443,250,1998-01-04,VYDAJ,VYBER,3000,34255,NULL,NULL,NULL
75450,250,1998-02-05,VYDAJ,VYBER,2280,31514,NULL,NULL,NULL
75451,250,1998-05-02,VYDAJ,VYBER,1440,42637,NULL,NULL,NULL
75452,250,1998-06-28,VYDAJ,VYBER,3240,40946,NULL,NULL,NULL
75453,250,1998-08-17,VYDAJ,VYBER,1320,45144,NULL,NULL,NULL
75464,250,1997-10-31,VYDAJ,VYBER,15,42352,SLUZBY,NULL,NULL
75465,250,1997-11-30,VYDAJ,VYBER,15,41057,SLUZBY,NULL,NULL
75466,250,1997-12-31,VYDAJ,VYBER,15,37255,SLUZBY,NULL,NULL
75467,250,1998-01-31,VYDAJ,VYBER,15,25594,SLUZBY,NULL,NULL
75468,250,1998-02-28,VYDAJ,VYBER,15,33981,SLUZBY,NULL,NULL
75469,250,1998-03-31,VYDAJ,VYBER,15,38868,SLUZBY,NULL,NULL
75470,250,1998-04-30,VYDAJ,VYBER,15,44077,SLUZBY,NULL,NULL
75471,250,1998-05-31,VYDAJ,VYBER,15,40236,SLUZBY,NULL,NULL
75472,250,1998-06-30,VYDAJ,VYBER,15,41111,SLUZBY,NULL,NULL
75473,250,1998-07-31,VYDAJ,VYBER,15,43019,SLUZBY,NULL,NULL
75474,250,1998-08-31,VYDAJ,VYBER,15,45318,SLUZBY,NULL,NULL
75475,250,1998-09-30,VYDAJ,VYBER,15,48146,SLUZBY,NULL,NULL
75476,250,1998-10-31,VYDAJ,VYBER,15,46473,SLUZBY,NULL,NULL
75477,250,1998-11-30,VYDAJ,VYBER,15,45495,SLUZBY,NULL,NULL
75478,250,1997-06-09,PRIJEM,VKLAD,15200,15700,NULL,NULL,NULL
75479,250,1997-07-09,PRIJEM,VKLAD,2400,26286,NULL,NULL,NULL
75480,250,1997-08-08,VYDAJ,VYBER,1900,29919,NULL,NULL,NULL
75481,250,1997-09-07,VYDAJ,VYBER,300,35173,NULL,NULL,NULL
75482,250,1997-10-07,VYDAJ,VYBER,900,39846,NULL,NULL,NULL
75483,250,1997-11-06,VYDAJ,VYBER,3800,38552,NULL,NULL,NULL
75484,250,1997-12-06,VYDAJ,VYBER,5800,35257,NULL,NULL,NULL
75485,250,1998-01-05,VYDAJ,VYBER,2600,31655,NULL,NULL,NULL
75486,250,1998-02-04,PRIJEM,VKLAD,8200,33794,NULL,NULL,NULL
75487,250,1998-03-06,PRIJEM,VKLAD,2400,36381,NULL,NULL,NULL
75488,250,1998-04-05,PRIJEM,VKLAD,2700,41568,NULL,NULL,NULL
75489,250,1998-05-05,VYDAJ,VYBER,4900,37737,NULL,NULL,NULL
75490,250,1998-06-04,VYDAJ,VYBER,1100,39136,NULL,NULL,NULL
75491,250,1998-07-04,VYDAJ,VYBER,600,40511,NULL,NULL,NULL
75492,250,1998-08-03,PRIJEM,VKLAD,1100,44119,NULL,NULL,NULL
75493,250,1998-09-02,PRIJEM,VKLAD,300,45618,NULL,NULL,NULL
75494,250,1998-10-02,VYDAJ,VYBER,4200,43946,NULL,NULL,NULL
75495,250,1998-11-01,VYDAJ,VYBER,3500,42973,NULL,NULL,NULL
75496,250,1998-12-01,VYDAJ,VYBER,1300,44195,NULL,NULL,NULL
75516,251,1996-04-06,PRIJEM,VKLAD,900,900,NULL,NULL,NULL
75520,251,1996-04-10,PRIJEM,VKLAD,8957,9857,NULL,NULL,NULL
75521,251,1996-05-10,PRIJEM,VKLAD,8957,25043,NULL,NULL,NULL
75522,251,1996-06-10,PRIJEM,VKLAD,13436,40565,NULL,NULL,NULL
75523,251,1996-07-10,PRIJEM,VKLAD,8957,45271,NULL,NULL,NULL
75524,251,1996-08-10,PRIJEM,VKLAD,8957,48811,NULL,NULL,NULL
75525,251,1996-09-10,PRIJEM,VKLAD,8957,46485,NULL,NULL,NULL
75526,251,1996-10-10,PRIJEM,VKLAD,8957,42736,NULL,NULL,NULL
75527,251,1996-11-10,PRIJEM,VKLAD,8957,45480,NULL,NULL,NULL
75528,251,1996-12-10,PRIJEM,VKLAD,13436,50696,NULL,NULL,NULL
75529,251,1997-01-10,PRIJEM,VKLAD,8957,53368,NULL,NULL,NULL
75530,251,1997-02-10,PRIJEM,VKLAD,8957,44349,NULL,NULL,NULL
75531,251,1997-03-10,PRIJEM,VKLAD,8957,54396,NULL,NULL,NULL
75532,251,1997-04-10,PRIJEM,VKLAD,8957,59081,NULL,NULL,NULL
75533,251,1997-05-10,PRIJEM,VKLAD,8957,54753,NULL,NULL,NULL
75534,251,1997-06-10,PRIJEM,VKLAD,13436,59192,NULL,NULL,NULL
75535,251,1997-07-10,PRIJEM,VKLAD,8957,61297,NULL,NULL,NULL
75536,251,1997-08-10,PRIJEM,VKLAD,8957,56049,NULL,NULL,NULL
75537,251,1997-09-10,PRIJEM,VKLAD,8957,51240,NULL,NULL,NULL
75538,251,1997-10-10,PRIJEM,VKLAD,8957,47512,NULL,NULL,NULL
75539,251,1997-11-10,PRIJEM,VKLAD,8957,48470,NULL,NULL,NULL
75540,251,1997-12-10,PRIJEM,VKLAD,13436,49408,NULL,NULL,NULL
75541,251,1998-01-10,PRIJEM,VKLAD,8957,43390,NULL,NULL,NULL
75542,251,1998-02-10,PRIJEM,VKLAD,8957,30240,NULL,NULL,NULL
75543,251,1998-03-10,PRIJEM,VKLAD,8957,37951,NULL,NULL,NULL
75544,251,1998-04-10,PRIJEM,VKLAD,8957,45279,NULL,NULL,NULL
75545,251,1998-05-10,PRIJEM,VKLAD,8957,44720,NULL,NULL,NULL
75546,251,1998-06-10,PRIJEM,VKLAD,13436,48742,NULL,NULL,NULL
75547,251,1998-07-10,PRIJEM,VKLAD,8957,43692,NULL,NULL,NULL
75548,251,1998-08-10,PRIJEM,VKLAD,8957,43930,NULL,NULL,NULL
75549,251,1998-09-10,PRIJEM,VKLAD,8957,47372,NULL,NULL,NULL
75550,251,1998-10-10,PRIJEM,VKLAD,8957,44220,NULL,NULL,NULL
75551,251,1998-11-10,PRIJEM,VKLAD,8957,41181,NULL,NULL,NULL
75552,251,1998-12-10,PRIJEM,VKLAD,13436,41014,NULL,NULL,NULL
75560,251,1996-08-11,VYDAJ,"PREVOD NA UCET",3059,45752,SIPO,AB,92959981
75561,251,1996-09-11,VYDAJ,"PREVOD NA UCET",3059,43426,SIPO,AB,92959981
75562,251,1996-10-11,VYDAJ,"PREVOD NA UCET",3059,39677,SIPO,AB,92959981
75563,251,1996-11-11,VYDAJ,"PREVOD NA UCET",3059,42421,SIPO,AB,92959981
75564,251,1996-12-11,VYDAJ,"PREVOD NA UCET",3059,47637,SIPO,AB,92959981
75565,251,1997-01-11,VYDAJ,"PREVOD NA UCET",3059,50309,SIPO,AB,92959981
75566,251,1997-02-11,VYDAJ,"PREVOD NA UCET",3059,41290,SIPO,AB,92959981
75567,251,1997-03-11,VYDAJ,"PREVOD NA UCET",3059,51337,SIPO,AB,92959981
75568,251,1997-04-11,VYDAJ,"PREVOD NA UCET",3059,56022,SIPO,AB,92959981
75569,251,1997-05-11,VYDAJ,"PREVOD NA UCET",3059,51694,SIPO,AB,92959981
75570,251,1997-06-11,VYDAJ,"PREVOD NA UCET",3059,56133,SIPO,AB,92959981
75571,251,1997-07-11,VYDAJ,"PREVOD NA UCET",3059,58238,SIPO,AB,92959981
75572,251,1997-08-11,VYDAJ,"PREVOD NA UCET",3059,52990,SIPO,AB,92959981
75573,251,1997-09-11,VYDAJ,"PREVOD NA UCET",3059,48181,SIPO,AB,92959981
75574,251,1997-10-11,VYDAJ,"PREVOD NA UCET",3059,44453,SIPO,AB,92959981
75575,251,1997-11-11,VYDAJ,"PREVOD NA UCET",3059,45411,SIPO,AB,92959981
75576,251,1997-12-11,VYDAJ,"PREVOD NA UCET",3059,46349,SIPO,AB,92959981
75577,251,1998-01-11,VYDAJ,"PREVOD NA UCET",3059,40331,SIPO,AB,92959981
75578,251,1998-02-11,VYDAJ,"PREVOD NA UCET",3059,27181,SIPO,AB,92959981
75579,251,1998-03-11,VYDAJ,"PREVOD NA UCET",3059,34892,SIPO,AB,92959981
75580,251,1998-04-11,VYDAJ,"PREVOD NA UCET",3059,42220,SIPO,AB,92959981
75581,251,1998-05-11,VYDAJ,"PREVOD NA UCET",3059,41661,SIPO,AB,92959981
75582,251,1998-06-11,VYDAJ,"PREVOD NA UCET",3059,45683,SIPO,AB,92959981
75583,251,1998-07-11,VYDAJ,"PREVOD NA UCET",3059,40633,SIPO,AB,92959981
75584,251,1998-08-11,VYDAJ,"PREVOD NA UCET",3059,40871,SIPO,AB,92959981
75585,251,1998-09-11,VYDAJ,"PREVOD NA UCET",3059,44313,SIPO,AB,92959981
75586,251,1998-10-11,VYDAJ,"PREVOD NA UCET",3059,41161,SIPO,AB,92959981
75587,251,1998-11-11,VYDAJ,"PREVOD NA UCET",3059,38122,SIPO,AB,92959981
75588,251,1998-12-11,VYDAJ,"PREVOD NA UCET",3059,37955,SIPO,AB,92959981
75593,251,1997-01-13,VYDAJ,VYBER,13600,36709,NULL,NULL,NULL
75594,251,1998-01-29,VYDAJ,VYBER,11680,21151,NULL,NULL,NULL
75595,251,1996-12-04,VYDAJ,VYBER,3520,37260,NULL,NULL,NULL
75596,251,1997-12-06,VYDAJ,VYBER,800,35972,NULL,NULL,NULL
75597,251,1998-12-07,VYDAJ,VYBER,4320,27578,NULL,NULL,NULL
75604,251,1997-01-27,VYDAJ,VYBER,2880,24229,NULL,NULL,NULL
75605,251,1997-01-22,VYDAJ,VYBER,3360,31189,NULL,NULL,NULL
75606,251,1997-01-28,VYDAJ,VYBER,1080,23149,NULL,NULL,NULL
75607,251,1997-01-23,VYDAJ,VYBER,840,30349,NULL,NULL,NULL
75608,251,1997-01-24,VYDAJ,VYBER,3240,27109,NULL,NULL,NULL
75609,251,1997-01-20,VYDAJ,VYBER,600,34549,NULL,NULL,NULL
75610,251,1998-01-28,VYDAJ,VYBER,1080,32831,NULL,NULL,NULL
75611,251,1998-01-15,VYDAJ,VYBER,2760,37571,NULL,NULL,NULL
75612,251,1998-01-18,VYDAJ,VYBER,3240,34331,NULL,NULL,NULL
75613,251,1998-01-06,VYDAJ,VYBER,2520,38153,NULL,NULL,NULL
75614,251,1998-01-23,VYDAJ,VYBER,3120,31211,NULL,NULL,NULL
75615,251,1998-01-01,VYDAJ,VYBER,1440,40673,NULL,NULL,NULL
75616,251,1996-09-16,VYDAJ,VYBER,5040,36106,NULL,NULL,NULL
75618,251,1996-09-12,VYDAJ,VYBER,2280,41146,NULL,NULL,NULL
75619,251,1996-09-28,VYDAJ,VYBER,1080,35026,NULL,NULL,NULL
75622,251,1997-01-15,VYDAJ,VYBER,1560,35149,NULL,NULL,NULL
75623,251,1997-05-07,VYDAJ,VYBER,3240,45796,NULL,NULL,NULL
75624,251,1997-07-14,VYDAJ,VYBER,1560,56678,NULL,NULL,NULL
75625,251,1997-06-08,VYDAJ,VYBER,1440,45756,NULL,NULL,NULL
75626,251,1998-12-14,VYDAJ,VYBER,2640,35315,NULL,NULL,NULL
75627,251,1998-03-01,VYDAJ,VYBER,4680,28994,NULL,NULL,NULL
75628,251,1998-11-29,VYDAJ,VYBER,2160,31762,NULL,NULL,NULL
75629,251,1998-01-06,VYDAJ,VYBER,3720,34433,NULL,NULL,NULL
75630,251,1998-11-05,VYDAJ,VYBER,4680,32224,NULL,NULL,NULL
75631,251,1998-04-19,VYDAJ,VYBER,4200,38020,NULL,NULL,NULL
75640,251,1996-08-31,VYDAJ,VYBER,15,45928,SLUZBY,NULL,NULL
75641,251,1996-09-30,VYDAJ,VYBER,15,35179,SLUZBY,NULL,NULL
75642,251,1996-10-31,VYDAJ,VYBER,15,39823,SLUZBY,NULL,NULL
75643,251,1996-11-30,VYDAJ,VYBER,15,42580,SLUZBY,NULL,NULL
75644,251,1996-12-31,VYDAJ,VYBER,15,47811,SLUZBY,NULL,NULL
75645,251,1997-01-31,VYDAJ,VYBER,15,35392,SLUZBY,NULL,NULL
75646,251,1997-02-28,VYDAJ,VYBER,15,41439,SLUZBY,NULL,NULL
75647,251,1997-03-31,VYDAJ,VYBER,15,51524,SLUZBY,NULL,NULL
75648,251,1997-04-30,VYDAJ,VYBER,15,56236,SLUZBY,NULL,NULL
75649,251,1997-05-31,VYDAJ,VYBER,15,47196,SLUZBY,NULL,NULL
75650,251,1997-06-30,VYDAJ,VYBER,15,52340,SLUZBY,NULL,NULL
75651,251,1997-07-31,VYDAJ,VYBER,15,47092,SLUZBY,NULL,NULL
75652,251,1997-08-31,VYDAJ,VYBER,15,42283,SLUZBY,NULL,NULL
75653,251,1997-09-30,VYDAJ,VYBER,15,38555,SLUZBY,NULL,NULL
75654,251,1997-10-31,VYDAJ,VYBER,15,39513,SLUZBY,NULL,NULL
75655,251,1997-11-30,VYDAJ,VYBER,15,36772,SLUZBY,NULL,NULL
75656,251,1997-12-31,VYDAJ,VYBER,15,42113,SLUZBY,NULL,NULL
75657,251,1998-01-31,VYDAJ,VYBER,15,21283,SLUZBY,NULL,NULL
75658,251,1998-02-28,VYDAJ,VYBER,15,33674,SLUZBY,NULL,NULL
75659,251,1998-03-31,VYDAJ,VYBER,15,36322,SLUZBY,NULL,NULL
75660,251,1998-04-30,VYDAJ,VYBER,15,35763,SLUZBY,NULL,NULL
75661,251,1998-05-31,VYDAJ,VYBER,15,35306,SLUZBY,NULL,NULL
75662,251,1998-06-30,VYDAJ,VYBER,15,34735,SLUZBY,NULL,NULL
75663,251,1998-07-31,VYDAJ,VYBER,15,34973,SLUZBY,NULL,NULL
75664,251,1998-08-31,VYDAJ,VYBER,15,38415,SLUZBY,NULL,NULL
75665,251,1998-09-30,VYDAJ,VYBER,15,35263,SLUZBY,NULL,NULL
75666,251,1998-10-31,VYDAJ,VYBER,15,36904,SLUZBY,NULL,NULL
75667,251,1998-11-30,VYDAJ,VYBER,15,31898,SLUZBY,NULL,NULL
75668,251,1996-05-06,PRIJEM,VKLAD,6200,16086,NULL,NULL,NULL
75669,251,1996-06-05,PRIJEM,VKLAD,2000,27129,NULL,NULL,NULL
75670,251,1996-07-05,VYDAJ,VYBER,4400,36314,NULL,NULL,NULL
75671,251,1996-08-04,VYDAJ,VYBER,5600,39854,NULL,NULL,NULL
75672,251,1996-09-03,VYDAJ,VYBER,8400,37528,NULL,NULL,NULL
75673,251,1996-10-03,VYDAJ,VYBER,1400,33779,NULL,NULL,NULL
75674,251,1996-11-02,VYDAJ,VYBER,3300,36523,NULL,NULL,NULL
75675,251,1996-12-02,VYDAJ,VYBER,1800,40780,NULL,NULL,NULL
75676,251,1997-01-01,VYDAJ,VYBER,3400,44411,NULL,NULL,NULL
